IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
38647,85,Peru,Female,0,5.52
65984,47,Indonesia,Female,0,5.22
23668,60,Botswana,Female,0,3.87
26663,60,Bangladesh,Female,0,4.72
49055,55,Serbia,Male,0,4.52
93127,82,Pakistan,Male,0,5.26
22815,35,Sweden,Female,0,7.39
46814,98,Afghanistan,Male,0,3.99
89821,53,Angola,Male,0,5.35
12663,26,Singapore,Female,0,6.37
27409,53,Uzbekistan,Male,0,5.59
89130,96,Panama,Male,0,6.97
90025,94,Bahrain,Female,0,5.1
55137,83,Somaliland region,Male,0,4.72
97127,30,Colombia,Male,0,6.24
88696,42,Slovakia,Male,0,5.69
20070,39,Congo-Brazzaville,Male,0,4.18
33343,59,Swaziland,Female,0,4.84
26232,92,Sri Lanka,Female,0,4.01
31759,93,Bulgaria,Female,0,3.68
19391,69,Costa Rica,Female,0,7.07
92727,99,Ukraine,Female,0,4.82
13622,36,Malawi,Female,0,4.04
81122,50,Tajikistan,Male,0,4.19
85227,41,Albania,Female,0,5.28
70086,81,Afghanistan,Male,0,3.89
66811,79,Nigeria,Male,0,5
83003,59,Taiwan,Male,1,6.76
95593,57,Yemen,Female,0,3.8
48102,82,Saudi Arabia,Male,0,6.42
27741,72,Mauritania,Female,1,5.22
31184,63,Kuwait,Female,0,6.32
49140,38,Slovakia,Female,0,5.69
86296,90,Syria,Female,0,3.68
89706,89,Trinidad and Tobago,Female,0,6.46
83602,78,North Cyprus,Male,0,5.43
16801,45,United Arab Emirates,Female,0,6.95
99786,33,China,Female,0,4.77
75675,36,Venezuela,Male,0,6.82
54329,61,Jordan,Male,0,5.12
26123,94,Oman,Male,0,6.72
11394,74,Macedonia,Male,1,4.99
65332,93,Yemen,Male,0,4.02
44760,94,Morocco,Male,0,4.61
53133,43,Honduras,Male,0,5.01
57904,32,Hungary,Male,1,4.96
75426,95,Ghana,Male,1,5.13
70479,83,Tajikistan,Female,1,4.52
56536,27,Djibouti,Male,0,4.6
61167,72,Moldova,Female,0,5.55
26956,57,Swaziland,Female,0,4.71
77107,70,United States,Male,1,7.52
12600,48,Sweden,Male,0,7.38
69460,45,Laos,Female,0,4.55
35443,61,Angola,Female,0,5.55
60631,98,Russia,Female,0,5.4
39267,96,Liberia,Female,0,3.91
87693,36,Morocco,Male,0,4.78
27697,63,Central African Republic,Female,0,3.42
55862,52,Angola,Female,0,5.43
66889,73,Comoros,Female,0,3.69
77619,68,Taiwan,Male,0,6
45372,58,Gabon,Male,0,3.87
92966,44,Tanzania,Male,0,3.57
61700,40,Malaysia,Female,0,5.6
71608,74,Venezuela,Female,0,6.98
85380,41,Pakistan,Female,0,5.11
99927,53,Mongolia,Male,0,4.7
94505,98,Palestinian Territories,Male,0,4.61
58697,61,Uzbekistan,Male,0,5.4
88704,58,Singapore,Male,0,6.27
19697,82,Japan,Female,0,5.77
36661,19,Congo-Brazzaville,Female,0,4.22
47980,23,Togo,Male,0,2.74
87685,63,Uganda,Female,0,4.2
47544,86,Lebanon,Male,0,4.73
59088,63,Burkina Faso,Female,0,4.08
87155,86,Tanzania,Female,0,3.77
91198,62,Nigeria,Female,0,5.04
95659,77,Kosovo,Female,0,4.96
90381,38,France,Female,0,6.74
84039,30,Botswana,Male,0,3.76
45956,50,Botswana,Male,0,3.72
63488,60,Algeria,Male,0,5.21
45063,25,Belgium,Male,0,6.96
44125,91,Spain,Female,0,6.16
51176,35,Togo,Male,0,2.9
89930,74,Cyprus,Female,0,6.19
29157,54,Uruguay,Female,0,6.28
81827,85,Belgium,Female,0,6.7
24787,27,Uruguay,Female,0,6.27
25203,61,Poland,Male,0,5.58
73927,63,Japan,Male,0,5.78
35235,18,Ethiopia,Male,0,4.3
57260,68,Mozambique,Male,0,4.88
27762,19,Zimbabwe,Female,0,4.68
91639,34,Mozambique,Female,0,4.93
91279,78,Netherlands,Male,0,7.28
54722,49,Honduras,Female,0,4.94
23477,42,Bangladesh,Male,1,4.86
80424,29,Estonia,Male,0,5.39
26163,50,Libya,Female,0,5.12
50781,28,Djibouti,Male,0,4.45
40407,48,Rwanda,Male,0,3.63
81385,49,Mali,Male,0,4.11
67655,41,Jordan,Male,0,5.15
33377,52,Mali,Male,0,3.99
85146,51,Brazil,Female,0,6.8
53874,59,Kazakhstan,Male,0,5.37
90409,99,Costa Rica,Female,0,7
33643,30,China,Male,0,4.69
98429,24,Congo-Kinshasa,Male,1,4.78
24261,76,Gabon,Female,0,3.84
78086,64,Cameroon,Female,0,4.29
22385,27,Slovenia,Female,0,5.98
89128,83,Spain,Male,0,6.08
97614,50,Chad,Female,0,3.76
33457,84,Latvia,Female,0,4.95
29877,95,Burundi,Female,0,3.54
21547,38,Niger,Female,0,4
70515,78,Cyprus,Male,0,6.37
34633,58,Hungary,Female,0,4.49
22690,30,Gabon,Male,0,4.05
14594,46,Cameroon,Female,0,4.19
53380,89,Somaliland region,Male,0,4.66
41400,65,Armenia,Male,0,4.27
10941,85,Palestinian Territories,Male,0,4.54
60403,83,Montenegro,Female,0,5.04
18875,22,Uruguay,Male,0,6.18
71358,49,Egypt,Male,0,4.16
56485,71,Singapore,Male,0,6.48
91277,42,New Zealand,Male,0,7.2
36621,85,Kuwait,Male,0,6.23
28122,27,Portugal,Female,0,4.91
19939,33,Denmark,Female,0,7.59
95402,27,Mozambique,Female,0,4.92
11767,56,Colombia,Female,0,6.16
81120,87,Tajikistan,Female,0,4.24
66619,66,Uganda,Male,0,4.2
34046,19,Greece,Female,1,5.88
72082,92,Japan,Male,0,5.83
33779,70,Brazil,Female,0,6.72
27736,84,Oman,Female,0,6.58
51461,63,United States,Male,0,6.89
28655,85,Belgium,Male,1,7.63
20364,54,Indonesia,Female,1,5.91
65219,27,North Cyprus,Male,1,6.01
14504,32,France,Male,1,7.39
43819,60,Estonia,Female,0,5.18
51185,84,Hong Kong,Male,0,5.27
36204,62,Albania,Male,0,5.46
71977,54,Bolivia,Female,1,6.3
21531,24,Vietnam,Female,0,5.36
28607,65,Kosovo,Female,0,5.06
91614,57,Singapore,Female,0,6.52
55602,25,Tanzania,Female,0,3.73
50128,78,Czech Republic,Male,1,6.35
63152,29,Azerbaijan,Female,0,4.53
98671,77,Italy,Female,0,5.78
52825,38,Singapore,Female,1,6.64
24771,93,Chad,Female,0,3.84
89877,25,Uzbekistan,Female,0,5.4
60285,44,Bangladesh,Female,0,4.58
98030,85,Bahrain,Male,0,5.24
13705,51,Kenya,Female,0,4.31
38027,57,Belgium,Male,0,6.72
12066,57,Cyprus,Male,0,6.29
33275,64,Uganda,Male,0,4.22
29793,98,Azerbaijan,Female,0,4.53
29370,57,Swaziland,Female,0,4.58
78049,61,Guatemala,Female,0,5.95
26483,69,Poland,Male,1,5.98
67457,79,Laos,Male,0,4.68
14785,34,Swaziland,Male,0,4.82
76166,73,Poland,Male,0,5.65
11731,85,Liberia,Male,0,4.01
53148,21,Kosovo,Female,0,5.14
82379,62,Nigeria,Male,0,5.08
48569,70,Serbia,Male,0,4.57
17187,66,Macedonia,Female,0,4.52
82942,92,Montenegro,Male,0,5.15
54013,72,Thailand,Male,1,6.54
28971,75,Azerbaijan,Male,0,4.55
38917,46,Niger,Female,0,3.97
88429,39,Thailand,Female,1,6.91
61524,24,Japan,Female,0,5.99
13206,79,Thailand,Male,0,6.15
15668,34,Sri Lanka,Male,0,4.08
94266,59,Cyprus,Male,0,6.17
21515,93,Iraq,Male,0,4.68
32865,84,Jamaica,Female,0,5.22
78117,43,Morocco,Male,0,4.65
58797,47,Bolivia,Female,1,5.94
12243,69,Nigeria,Female,0,5.11
76490,63,Angola,Female,0,5.42
40810,20,Hong Kong,Male,0,5.5
98236,65,Burkina Faso,Male,0,4.22
32825,74,Liberia,Female,0,4.05
25929,21,Honduras,Female,0,5.12
69482,90,France,Male,1,7.15
62452,67,France,Female,0,6.64
36835,89,Spain,Female,0,6.3
30563,54,Hungary,Female,0,4.66
23033,96,Rwanda,Female,0,3.46
35422,68,Sierra Leone,Male,0,4.23
75266,39,Bosnia and Herzegovina,Female,0,4.66
49348,93,Macedonia,Male,0,4.37
14678,37,Iraq,Female,0,4.79
91323,95,Croatia,Male,0,5.4
34513,72,Comoros,Female,0,3.62
76020,53,Syria,Female,0,3.68
61095,29,Philippines,Male,0,4.9
10040,90,Suriname,Female,1,6.81
50404,83,India,Female,0,4.54
80882,99,Singapore,Female,0,6.33
18590,73,Benin,Female,0,3.25
84410,21,Comoros,Female,0,3.73
81337,28,Lebanon,Male,1,4.96
11643,81,United Kingdom,Female,0,6.75
65255,47,Bulgaria,Male,0,3.74
59842,95,Singapore,Male,0,6.45
16154,86,Guinea,Female,0,3.7
53524,80,Egypt,Male,0,4.13
90071,73,Tunisia,Male,0,4.72
66250,31,United Kingdom,Male,0,6.6
27417,40,Kenya,Male,0,4.34
23243,95,Cambodia,Female,0,3.88
84782,66,Pakistan,Female,0,5.02
95638,88,Libya,Male,0,5.15
44418,61,Lesotho,Female,0,4.69
70057,84,Ukraine,Male,0,4.88
51894,82,India,Male,1,5.05
63507,39,Latvia,Male,0,4.83
73436,85,Macedonia,Female,0,4.56
67682,37,Malawi,Female,0,3.99
93265,20,Hungary,Female,0,4.53
71802,48,Burundi,Male,0,3.67
34135,66,Somaliland region,Male,0,4.66
50003,49,Romania,Male,0,4.8
59150,70,Peru,Male,1,5.93
74814,82,Finland,Female,0,7.2
46782,57,South Korea,Female,0,6.08
40467,84,Colombia,Female,0,6.28
49509,54,Turkey,Male,0,5.1
63449,85,Gabon,Male,0,4.09
11095,22,Kyrgyzstan,Male,1,5.49
26210,28,Cyprus,Female,0,6.44
43861,57,Uruguay,Male,0,6.27
54226,80,Malaysia,Female,0,5.58
86446,88,United Arab Emirates,Female,0,6.96
73053,75,Switzerland,Male,0,7.46
26604,42,Sierra Leone,Female,0,4.05
27338,49,Syria,Female,0,3.77
24589,44,Azerbaijan,Female,0,4.56
71847,19,Uzbekistan,Female,0,5.41
69999,29,Mexico,Female,0,7.04
88634,47,Argentina,Male,0,6.53
74182,55,Mongolia,Female,0,4.53
90880,33,China,Female,0,4.95
54317,59,Burkina Faso,Female,0,4.22
50374,35,Liberia,Male,0,3.91
32998,92,Pakistan,Male,0,5.07
43234,45,Swaziland,Male,0,4.67
57008,94,Nicaragua,Male,1,6.08
78860,39,Vietnam,Male,0,5.5
69556,73,France,Female,0,6.68
26606,42,Singapore,Female,0,6.39
93659,78,Kyrgyzstan,Female,0,4.77
22581,42,Mali,Male,0,4.22
93872,50,Nicaragua,Male,0,5.32
40531,18,El Salvador,Female,1,6.45
62445,56,Tajikistan,Female,0,4.38
51906,18,Botswana,Female,0,3.93
19684,85,South Africa,Male,0,4.84
14871,25,Benin,Female,0,3.47
75212,32,Japan,Male,0,5.77
37648,42,Ghana,Male,1,5.44
19701,86,Paraguay,Female,0,5.6
43163,44,Benin,Male,0,3.32
52442,30,Palestinian Territories,Male,0,4.67
37653,44,Bahrain,Male,0,5.18
16066,37,Chile,Female,0,6.54
56667,80,China,Male,0,4.78
10819,49,Australia,Female,0,7.18
49760,59,Angola,Male,0,5.42
14083,24,Syria,Male,0,3.83
63003,57,Kosovo,Male,0,4.99
27164,48,Rwanda,Male,0,3.7
31308,59,Indonesia,Female,0,5.26
98331,59,Ecuador,Male,0,5.7
91723,99,Myanmar,Male,0,4.29
24997,34,Nigeria,Female,0,5.13
92444,98,Morocco,Male,0,4.77
95751,69,Norway,Male,0,7.49
66851,98,Burkina Faso,Male,0,4.18
31911,49,Jordan,Female,0,5.4
50144,93,Palestinian Territories,Male,0,4.67
57212,96,Libya,Male,0,5.29
96647,92,India,Female,0,4.6
61031,97,Bosnia and Herzegovina,Female,0,4.6
15390,32,Suriname,Male,0,5.99
34284,97,Uganda,Male,0,4.24
82115,96,Mauritania,Female,1,4.98
73425,32,Russia,Female,0,5.23
84234,22,Kyrgyzstan,Female,0,4.78
79473,23,Romania,Female,0,4.73
78383,18,Brazil,Male,0,6.84
88029,76,Cambodia,Male,0,4.06
30686,70,Cyprus,Female,0,6.38
32351,57,Sudan,Female,0,4.15
28925,29,Turkey,Male,0,5.31
94124,55,Slovakia,Female,0,5.81
15890,47,Mali,Female,0,4.16
34214,54,Sierra Leone,Male,0,4.19
52422,33,Togo,Female,0,2.81
21275,99,Slovenia,Male,0,5.88
80468,18,Lesotho,Male,0,4.65
42685,45,Kenya,Male,0,4.23
88048,70,Moldova,Female,0,5.61
91071,94,Czech Republic,Male,0,6.07
69344,23,Benin,Female,0,3.52
21576,78,Haiti,Female,0,4.12
65370,44,Madagascar,Female,0,3.72
88439,24,Dominican Republic,Female,0,4.8
28442,96,Chile,Male,0,6.35
47410,32,Kuwait,Male,0,6.27
59933,38,India,Male,0,4.51
59613,58,Austria,Female,1,7.37
89214,41,Nigeria,Male,0,5.18
82259,28,Sudan,Male,0,4.35
26812,78,Libya,Male,1,5.52
15924,68,Mozambique,Female,0,4.8
67446,73,Italy,Male,0,5.85
66236,44,Japan,Male,1,6.58
29332,66,Malawi,Female,0,3.91
95738,75,Chile,Male,0,6.42
88148,71,Australia,Female,0,7.35
59893,84,Central African Republic,Male,0,3.41
16221,64,Angola,Male,1,5.95
52327,39,Niger,Female,0,3.97
17107,76,Malawi,Female,0,3.95
95525,80,Mauritania,Female,0,4.52
81959,52,Senegal,Male,0,3.82
64460,18,Albania,Male,0,5.46
64153,73,Venezuela,Female,1,7.42
43657,48,Costa Rica,Male,0,7.15
12989,40,Dominican Republic,Female,0,4.73
40645,56,Nepal,Male,0,3.87
44744,87,Dominican Republic,Female,0,4.7
33883,32,Nicaragua,Female,0,5.38
21221,86,Czech Republic,Female,1,6.48
20071,58,Saudi Arabia,Female,1,6.78
84296,42,Mali,Female,1,4.55
40556,83,Kazakhstan,Male,0,5.41
11261,89,Panama,Female,0,7
86130,96,Turkmenistan,Female,0,5.35
79054,86,Montenegro,Female,0,5.01
76330,25,France,Male,0,6.53
55071,46,Spain,Male,0,6.02
16351,93,India,Male,1,5.36
91671,42,Albania,Male,1,5.55
98331,87,Morocco,Male,0,4.75
31469,61,Central African Republic,Female,0,3.38
50563,38,Pakistan,Male,0,5.01
35213,37,Angola,Female,0,5.35
73583,46,Estonia,Female,0,5.25
81078,29,Madagascar,Male,0,3.88
60058,61,Kazakhstan,Male,0,5.47
62288,22,Myanmar,Female,0,4.27
26577,88,Guinea,Male,0,3.77
62207,38,Turkmenistan,Female,0,5.46
60843,25,Syria,Male,0,3.66
26254,20,Tajikistan,Female,0,4.26
63862,86,Somaliland region,Female,0,4.75
73465,59,South Africa,Female,0,4.72
43818,23,Kenya,Female,0,4.38
37068,94,Kenya,Female,0,4.38
30780,39,Liberia,Male,0,4.2
69553,76,Lebanon,Female,0,4.68
42481,33,Germany,Male,0,6.5
47674,52,Sudan,Male,0,4.34
47580,46,Armenia,Male,0,4.16
89099,80,Sierra Leone,Male,0,4.04
68181,41,Jordan,Male,0,5.36
47282,25,Comoros,Male,0,3.74
84872,31,Kyrgyzstan,Male,0,4.82
33909,72,Myanmar,Female,0,4.34
96887,29,Spain,Male,0,6.13
74648,94,Chile,Male,0,6.57
38621,50,United States,Female,1,7.43
47162,28,Swaziland,Female,0,4.61
78880,86,France,Male,1,6.9
27771,24,Macedonia,Female,0,4.32
48978,38,Angola,Female,0,5.35
97996,32,Niger,Female,0,4.14
77715,65,Malawi,Male,0,4.02
80514,18,Turkey,Female,0,5.05
71430,98,Iran,Female,0,4.39
41592,96,Costa Rica,Male,0,7.08
68174,71,New Zealand,Female,0,6.97
48080,71,Cyprus,Male,0,6.46
70597,48,Macedonia,Male,1,4.73
48581,33,Slovenia,Female,0,6.03
84009,20,Colombia,Male,0,6.39
27024,87,Poland,Female,0,5.67
33475,40,North Cyprus,Male,0,5.42
94213,75,Bolivia,Female,0,5.57
20997,33,Luxembourg,Female,0,6.85
59561,62,Turkmenistan,Female,0,5.41
39599,82,Luxembourg,Female,0,6.98
12962,52,Ecuador,Male,0,5.64
36414,85,Argentina,Female,0,6.38
62954,40,France,Female,0,6.57
64817,95,Algeria,Female,0,5.25
28769,44,Lebanon,Male,0,4.77
66457,91,Macedonia,Female,1,4.86
31230,43,Bulgaria,Female,0,3.84
61564,21,Togo,Female,0,2.69
98226,22,Malta,Female,0,5.77
84406,57,Slovenia,Male,0,5.99
34473,91,Tajikistan,Female,0,4.1
97804,45,Netherlands,Male,0,7.34
81166,25,Australia,Male,0,7.07
18062,70,Sri Lanka,Female,0,4.06
54121,53,Latvia,Female,0,4.97
41672,71,Serbia,Male,0,4.59
53319,19,Finland,Female,1,7.85
56821,70,South Africa,Female,0,4.84
32022,90,Algeria,Male,0,5.2
17185,85,Myanmar,Male,0,4.44
28619,98,Kazakhstan,Male,0,5.61
34361,94,Niger,Male,0,3.92
32769,91,Djibouti,Female,0,4.39
77392,43,Yemen,Female,0,3.93
10368,82,Kenya,Female,0,4.28
29249,34,Moldova,Male,0,5.64
57992,86,Libya,Female,0,5.12
76172,54,Benin,Female,0,3.29
93225,23,Moldova,Female,0,5.51
68702,79,Bolivia,Male,0,5.68
93136,92,Zimbabwe,Male,1,5.42
43857,46,Vietnam,Male,1,5.95
94975,33,Philippines,Female,0,4.8
96157,98,Belgium,Female,0,6.92
98953,90,Singapore,Male,1,6.66
49625,76,Oman,Female,0,6.57
74344,69,Armenia,Female,0,4.04
87042,33,Malawi,Female,0,3.92
18493,45,Kuwait,Male,0,6.38
94023,47,Congo-Kinshasa,Male,0,4.34
36580,18,United Kingdom,Male,0,6.76
79246,73,Moldova,Female,0,5.66
60545,23,Russia,Male,1,5.76
87254,36,Israel,Male,0,7.18
13482,82,Congo-Kinshasa,Male,1,4.61
17978,71,Kosovo,Female,0,5.16
42770,69,Botswana,Female,0,3.88
15422,46,Burundi,Male,0,3.59
96094,31,El Salvador,Female,1,6.29
73737,88,Mozambique,Male,0,4.97
79544,30,Australia,Male,0,7.22
34287,95,Uganda,Female,0,4.19
65310,45,Mauritania,Female,0,4.76
73993,86,Yemen,Female,0,3.8
79862,55,Sudan,Male,0,4.36
18499,30,Tanzania,Female,0,3.51
84304,63,Liberia,Male,1,4.63
53074,36,Vietnam,Female,0,5.34
89399,81,Benin,Female,0,3.24
45408,21,Gabon,Male,0,3.83
71029,47,Netherlands,Female,0,7.22
25333,21,Lesotho,Female,0,4.78
69410,82,Bulgaria,Female,0,3.76
52867,57,Palestinian Territories,Female,0,4.41
36649,98,Zimbabwe,Female,0,4.8
99229,99,Czech Republic,Female,1,6.73
12983,81,Kenya,Male,0,4.27
58277,58,Lebanon,Male,0,4.75
92368,38,Singapore,Female,0,6.52
16369,68,Somaliland region,Female,0,4.73
32207,71,Croatia,Female,0,5.48
23706,24,Kazakhstan,Male,1,5.69
65946,43,Kuwait,Female,0,6.25
60912,30,Libya,Female,0,5.1
52319,80,Indonesia,Male,0,5.05
62492,94,Indonesia,Female,0,5.21
40719,54,Spain,Male,1,6.41
11347,29,Botswana,Male,0,3.71
11077,68,Cyprus,Male,0,6.41
91060,85,Canada,Male,0,7.19
82371,57,Estonia,Female,0,5.14
55982,59,Georgia,Female,1,4.19
80985,29,Spain,Female,0,6.28
20497,81,Greece,Male,0,5.35
59394,36,Qatar,Female,0,6.4
13087,28,Cameroon,Female,0,4.33
68573,54,Kenya,Male,0,4.1
13246,81,Portugal,Female,0,4.89
87732,29,Botswana,Female,0,3.93
76668,32,Peru,Male,0,5.74
79693,71,Macedonia,Female,0,4.29
59632,22,Iraq,Female,1,5.28
42874,32,Japan,Female,0,5.87
78633,30,Romania,Male,0,4.99
77391,99,Guatemala,Male,0,5.72
19077,72,Algeria,Female,1,5.6
70463,43,Togo,Female,0,2.82
14895,23,Chile,Female,0,6.48
14595,86,Ethiopia,Male,0,4.44
60261,79,Mali,Male,0,4.24
82856,93,Uganda,Male,1,5.06
68326,67,Paraguay,Male,0,5.71
69380,96,Rwanda,Male,0,3.58
12756,85,Burkina Faso,Male,0,4.12
58548,64,Laos,Male,0,4.74
78955,75,Liberia,Female,0,3.91
65924,92,Tajikistan,Female,0,4.36
52750,19,Ukraine,Female,1,5.12
97356,80,Estonia,Female,0,5.35
77754,73,Latvia,Male,0,4.78
71683,27,Kenya,Male,0,4.32
17033,20,Guinea,Male,0,3.83
28643,54,Netherlands,Female,0,7.35
80661,54,Mauritius,Female,0,5.37
47513,34,Singapore,Female,0,6.5
99798,62,Malta,Male,0,5.81
46775,34,Mexico,Male,0,6.79
88746,27,Australia,Male,0,7.06
65143,35,Slovakia,Female,0,5.78
70416,77,Belgium,Male,0,6.91
89357,77,Cameroon,Male,0,4.38
43457,51,Bahrain,Female,0,5.23
52985,89,Cyprus,Male,0,6.39
80059,75,Senegal,Male,0,3.79
87448,67,Uzbekistan,Male,1,6.09
45658,81,Ecuador,Male,0,5.67
11543,48,Mauritius,Male,0,5.23
94790,42,Germany,Female,0,6.6
42419,77,Jamaica,Male,0,5.26
97603,57,Jamaica,Female,0,5.25
46270,87,Albania,Male,0,5.41
95704,62,Norway,Female,0,7.64
70177,21,Peru,Male,0,5.64
39280,49,Croatia,Male,0,5.53
48539,51,Lebanon,Female,0,4.76
16598,70,Egypt,Male,0,4.03
94484,95,Ethiopia,Male,0,4.4
22288,83,Czech Republic,Female,0,6.23
45248,97,Bahrain,Female,0,5.3
37787,78,Malaysia,Female,0,5.72
47282,24,Turkmenistan,Female,0,5.33
26302,76,Czech Republic,Male,0,6.1
56092,48,Paraguay,Male,0,5.66
37998,28,Bolivia,Female,0,5.74
62993,59,Norway,Female,0,7.45
35181,28,Oman,Female,0,6.64
13287,84,Jordan,Male,0,5.31
79808,78,Oman,Male,1,7.03
78060,55,Finland,Male,0,7.17
44171,96,Spain,Female,0,6.13
97763,20,Guinea,Female,0,3.76
70010,63,El Salvador,Male,0,5.76
49019,60,Jordan,Male,1,5.59
87454,25,Palestinian Territories,Male,0,4.59
68236,82,Botswana,Male,0,3.89
56786,91,Kyrgyzstan,Male,1,5.28
23679,83,Iceland,Male,1,8.02
81898,57,Montenegro,Female,1,5.46
12649,97,New Zealand,Female,1,7.62
28854,95,Mongolia,Male,0,4.62
52338,89,Japan,Male,1,6.27
59448,43,Russia,Male,0,5.29
58536,55,Bosnia and Herzegovina,Female,0,4.68
60879,76,Argentina,Female,0,6.26
28619,21,Mali,Female,0,3.96
87535,96,Somaliland region,Male,0,4.81
22885,18,Indonesia,Male,1,5.87
68384,24,Russia,Female,0,5.24
89720,49,Ireland,Male,1,7.74
33055,90,Sudan,Female,0,4.36
11234,33,Burkina Faso,Female,1,4.46
17636,88,Nigeria,Male,0,4.98
29633,69,Bosnia and Herzegovina,Male,0,4.67
34721,39,Argentina,Female,0,6.41
78224,81,Hungary,Male,1,4.98
85955,39,Madagascar,Female,0,3.7
69963,60,Ecuador,Male,0,5.8
82407,72,Finland,Male,0,7.24
54212,36,Algeria,Male,1,5.64
16444,88,Venezuela,Male,0,6.77
73042,68,Romania,Female,0,4.84
76337,38,United Arab Emirates,Female,0,7.04
17010,50,South Korea,Male,0,6.07
28492,69,Bahrain,Male,0,5.16
38509,70,Madagascar,Male,0,3.92
48070,47,Malta,Male,1,6.38
49478,59,Slovakia,Female,0,5.84
30149,85,Malawi,Female,0,4.01
22222,19,Chile,Female,1,6.67
15767,26,Armenia,Female,0,4.27
48645,47,Uganda,Female,0,4.17
17911,88,Panama,Female,0,7.05
85903,59,New Zealand,Female,0,7
44495,30,El Salvador,Female,0,5.56
94240,31,Bolivia,Male,0,5.68
81098,37,Kosovo,Male,0,5.19
59685,53,Vietnam,Male,0,5.5
94773,39,Portugal,Female,1,5.35
98817,56,Argentina,Male,0,6.5
88817,56,Taiwan,Male,0,6.19
10416,27,Singapore,Male,0,6.54
54119,24,Georgia,Female,0,4.02
71963,84,Sudan,Male,0,4.2
89481,89,Georgia,Male,0,3.97
68505,38,Iraq,Male,0,4.75
30320,21,Montenegro,Female,0,5.17
32526,25,Saudi Arabia,Female,0,6.33
67015,77,Hong Kong,Male,0,5.4
37170,58,Bolivia,Female,0,5.68
86851,55,Trinidad and Tobago,Female,0,6.31
84080,24,Chad,Male,0,4.05
46685,60,Kyrgyzstan,Female,0,4.91
25401,58,United Arab Emirates,Male,1,7.38
43774,97,Honduras,Male,0,4.94
77060,36,Singapore,Female,0,6.51
13317,93,South Africa,Male,0,4.71
38580,22,China,Female,0,4.9
27575,59,Djibouti,Male,0,4.41
28710,92,Azerbaijan,Female,0,4.35
74067,78,Morocco,Female,1,5.02
47733,89,India,Male,0,4.65
99553,41,Chad,Female,0,4.02
30957,59,China,Female,0,4.93
61255,78,Kosovo,Male,0,4.94
54072,94,United States,Female,0,7.05
94008,41,Slovakia,Female,0,5.72
65495,73,Dominican Republic,Male,0,4.92
68040,92,Thailand,Male,0,6.24
31248,54,Kosovo,Male,0,5.11
95568,77,Myanmar,Male,0,4.25
48208,32,Singapore,Female,0,6.3
97018,61,Uganda,Male,1,5.09
57341,47,North Cyprus,Male,1,5.93
27465,20,Lesotho,Female,0,4.66
94715,86,Luxembourg,Male,1,7.19
63689,64,Paraguay,Male,0,5.66
10617,33,Philippines,Female,0,4.82
74446,79,Tajikistan,Male,0,4.27
83942,66,Ireland,Female,1,7.64
33547,45,United Arab Emirates,Male,0,6.94
56469,76,Hungary,Female,0,4.67
96241,75,Hong Kong,Male,0,5.45
24202,40,South Africa,Male,0,4.95
56945,76,Indonesia,Female,1,5.73
72656,54,Mauritius,Male,0,5.36
96063,52,Singapore,Female,0,6.33
92536,72,Finland,Male,0,7.39
19061,48,Tajikistan,Male,0,4.24
40640,31,Somaliland region,Male,0,4.57
50434,65,Colombia,Male,0,6.28
81469,88,Lesotho,Female,0,4.61
99357,25,Sierra Leone,Male,0,4.25
93942,82,Kyrgyzstan,Male,0,4.81
25738,71,Laos,Male,0,4.62
92558,59,Mongolia,Male,0,4.8
37559,74,Algeria,Male,0,5.13
77885,72,Yemen,Male,0,4.04
24354,94,Ethiopia,Female,0,4.53
40717,54,Indonesia,Female,1,5.65
63530,37,Nicaragua,Female,0,5.35
79371,85,Kosovo,Female,0,4.99
20528,20,Ireland,Male,0,7.04
91457,49,Turkmenistan,Female,0,5.5
81227,36,Hungary,Male,0,4.56
99311,30,South Africa,Female,0,4.89
42565,22,Haiti,Female,0,4.31
21521,96,Ethiopia,Female,0,4.39
26164,72,Sudan,Female,0,4.32
89553,33,Ireland,Female,1,7.77
55257,67,Azerbaijan,Female,0,4.4
46905,88,Iran,Female,0,4.6
42638,24,Austria,Male,0,7.14
50629,88,Azerbaijan,Male,0,4.42
46704,59,Honduras,Male,0,5.01
14083,45,Cameroon,Male,0,4.29
91304,40,Bosnia and Herzegovina,Male,0,4.72
54455,67,Dominican Republic,Male,0,4.94
51559,84,Bosnia and Herzegovina,Female,0,4.79
61551,75,Botswana,Male,0,3.76
97422,30,Central African Republic,Female,0,3.43
40176,23,Norway,Female,1,8.3
26246,23,Turkmenistan,Male,0,5.53
65195,90,Costa Rica,Male,1,7.65
88771,88,Argentina,Male,1,7.25
92335,71,Benin,Female,0,3.51
98815,80,Lesotho,Female,0,4.9
19787,92,Burkina Faso,Male,0,4.21
91558,61,Myanmar,Male,0,4.36
67824,39,Tunisia,Male,0,4.78
78654,87,Egypt,Male,0,4.18
69745,75,Botswana,Female,0,3.94
95984,70,Romania,Female,0,4.94
71176,85,Luxembourg,Female,0,6.93
52231,95,Sri Lanka,Male,0,4
30646,80,Brazil,Female,0,6.79
65139,76,Mali,Female,0,4.23
21189,77,Denmark,Female,0,7.48
82138,66,Moldova,Female,0,5.53
58462,70,Oman,Male,0,6.64
79852,84,Macedonia,Female,0,4.32
76194,90,Laos,Male,1,5.32
82241,31,Congo-Kinshasa,Female,0,4.46
